"";"year";"length";"budget";"rating";"Genre";"Genre_bin"
"52801";1924;83;NA;7,5;"Drama";1
"52802";1995;29;NA;7,6;"Drama";1
"52803";1995;29;NA;7,6;"Romance";1
"52804";1939;90;NA;6,6;"Drama";1
"52805";1960;99;NA;6;"Comedy";1
"52806";1976;86;NA;1,5;"Comedy";1
"52807";1943;7;NA;7,3;"Animation";1
"52808";1943;7;NA;7,3;"Comedy";1
"52809";1981;90;NA;4;"Comedy";1
"52810";1972;79;NA;6,4;"Comedy";1
"52811";1942;7;NA;7,3;"Animation";1
"52812";1942;7;NA;7,3;"Comedy";1
"52813";1940;8;NA;6,6;"Animation";1
"52814";1940;8;NA;6,6;"Comedy";1
"52815";1962;83;NA;1,1;"Comedy";1
"52816";1967;81;NA;5;"Animation";1
"52817";1941;7;NA;6,5;"Animation";1
"52818";1941;7;NA;6,5;"Comedy";1
"52819";1997;165;NA;8,4;"Documentary";1
"52820";1998;105;NA;6,4;"Documentary";1
"52821";1997;97;15000000;7;"Comedy";1
"52822";2001;30;NA;6,3;"Documentary";1
"52823";1994;92;NA;6,8;"Drama";1
"52824";1949;96;NA;7,3;"Drama";1
"52825";1946;110;NA;7,3;"Drama";1
"52826";1982;130;NA;6,6;"Animation";1
"52827";1982;130;NA;6,6;"Drama";1
"52828";2002;88;NA;3,8;"Comedy";1
"52829";2002;88;NA;3,8;"Romance";1
"52830";1958;6;NA;5,9;"Animation";1
"52831";1958;6;NA;5,9;"Comedy";1
"52832";1945;7;NA;6,9;"Animation";1
"52833";1945;7;NA;6,9;"Comedy";1
"52834";1994;107;NA;4;"Comedy";1
"52835";1941;84;NA;6;"Drama";1
"52836";1949;7;NA;7,3;"Animation";1
"52837";1949;7;NA;7,3;"Comedy";1
"52838";1985;90;NA;5,8;"Action";1
"52839";1937;89;NA;5,2;"Comedy";1
"52840";1952;108;NA;6,9;"Drama";1
"52841";1967;107;4000000;7,7;"Drama";1
"52842";1989;100;NA;5,6;"Drama";1
"52843";1997;92;NA;6,3;"Drama";1
"52844";1997;92;NA;6,3;"Romance";1
"52845";1916;20;NA;7,7;"Comedy";1
"52846";2002;95;NA;5,6;"Comedy";1
"52847";1999;85;NA;4,2;"Comedy";1
"52848";1974;58;NA;6,3;"Documentary";1
"52849";2001;120;NA;7,7;"Drama";1
"52850";1996;84;4000000;7,6;"Comedy";1
"52851";1999;60;NA;8,9;"Documentary";1
"52852";1998;30;NA;5,6;"Comedy";1
"52853";1998;30;NA;5,6;"Drama";1
"52854";2004;90;NA;6,7;"Drama";1
"52855";1990;94;NA;5,7;"Comedy";1
"52856";1987;88;NA;6,4;"Drama";1
"52857";1995;127;15000000;5,1;"Comedy";1
"52858";1995;127;15000000;5,1;"Drama";1
"52859";2003;90;NA;5,5;"Drama";1
"52860";1999;94;NA;6,9;"Comedy";1
"52861";1942;87;NA;7,1;"Drama";1
"52862";1960;126;NA;6,5;"Comedy";1
"52863";1946;92;NA;5,9;"Drama";1
"52864";2001;76;NA;3,1;"Comedy";1
"52865";1933;7;NA;6,9;"Animation";1
"52866";1933;7;NA;6,9;"Comedy";1
"52867";1971;114;NA;6,8;"Drama";1
"52868";1948;106;1200343;6,1;"Action";1
"52869";1948;106;1200343;6,1;"Drama";1
"52870";1948;106;1200343;6,1;"Romance";1
"52871";2001;101;NA;7,5;"Animation";1
"52872";2001;101;NA;7,5;"Drama";1
"52873";1998;92;3000000;7,3;"Comedy";1
"52874";2002;91;NA;5,3;"Comedy";1
"52875";2002;91;NA;5,3;"Romance";1
"52876";1977;87;NA;5,5;"Action";1
"52877";1962;89;NA;5,8;"Drama";1
"52878";2001;95;NA;3,5;"Drama";1
"52879";1966;114;NA;6,4;"Comedy";1
"52880";1966;114;NA;6,4;"Romance";1
"52881";2001;60;5000000;7,6;"Documentary";1
"52882";1952;98;NA;5,9;"Drama";1
"52883";1987;86;NA;3,9;"Comedy";1
"52884";2004;104;NA;7,5;"Drama";1
"52885";1979;102;NA;4;"Drama";1
"52886";1950;81;NA;6,5;"Drama";1
"52887";1950;81;NA;6,5;"Romance";1
"52888";1948;91;NA;5;"Drama";1
"52889";1995;102;20000000;6,2;"Drama";1
"52890";1995;102;20000000;6,2;"Romance";1
"52891";1999;85;NA;4,9;"Comedy";1
"52892";1999;85;NA;4,9;"Romance";1
"52893";1970;98;NA;5,4;"Drama";1
"52894";1945;117;800000;7,8;"Drama";1
"52895";1999;105;14000000;6,6;"Drama";1
"52896";1999;105;14000000;6,6;"Romance";1
"52897";1962;114;NA;6,4;"Drama";1
"52898";2000;111;NA;5,7;"Comedy";1
"52899";2002;101;11000000;6,8;"Drama";1
"52900";2002;101;11000000;6,8;"Romance";1
"52901";1969;90;NA;5,2;"Drama";1
"52902";1971;95;NA;7,6;"Drama";1
"52903";1996;132;NA;7,9;"Comedy";1
"52904";2003;10;NA;8;"Comedy";1
"52905";1987;95;5800000;5,2;"Action";1
"52906";1994;87;NA;2,8;"Action";1
"52907";1999;100;4500000;6,9;"Drama";1
"52908";1988;92;NA;4,6;"Documentary";1
"52909";1928;62;NA;4,7;"Drama";1
"52910";1995;88;NA;4,7;"Drama";1
"52911";1949;78;NA;6;"Drama";1
"52912";1953;95;NA;6,2;"Comedy";1
"52913";1970;96;NA;6,3;"Drama";1
"52914";1973;125;500000;6,3;"Action";1
"52915";1973;125;500000;6,3;"Drama";1
"52916";2004;87;56000000;5,9;"Action";1
"52917";2004;87;56000000;5,9;"Drama";1
"52918";1975;109;NA;5,3;"Action";1
"52919";1975;109;NA;5,3;"Drama";1
"52920";1960;75;NA;5,1;"Drama";1
"52921";1996;86;1000000;6,6;"Comedy";1
"52922";1996;86;1000000;6,6;"Drama";1
"52923";1996;86;1000000;6,6;"Romance";1
"52924";1936;70;NA;6,5;"Comedy";1
"52925";2002;90;NA;6,8;"Comedy";1
"52926";2002;90;NA;6,8;"Drama";1
"52927";2000;13;NA;5,6;"Comedy";1
"52928";2000;13;NA;5,6;"Drama";1
"52929";2000;13;NA;5,6;"Romance";1
"52930";1932;10;NA;8,1;"Comedy";1
"52931";1983;93;NA;5,6;"Action";1
"52932";1983;93;NA;5,6;"Drama";1
"52933";1998;100;NA;5,4;"Drama";1
"52934";1965;77;NA;6,8;"Drama";1
"52935";1946;7;NA;7,7;"Animation";1
"52936";1946;7;NA;7,7;"Comedy";1
"52937";1987;125;15000000;7,2;"Drama";1
"52938";1963;112;NA;6,5;"Drama";1
"52939";1962;9;NA;7,3;"Documentary";1
"52940";1995;30;NA;8,2;"Animation";1
"52941";1995;30;NA;8,2;"Comedy";1
"52942";1991;23;NA;7,7;"Animation";1
"52943";1991;23;NA;7,7;"Comedy";1
"52944";2002;20;NA;8,5;"Animation";1
"52945";2002;20;NA;8,5;"Comedy";1
"52946";1993;30;NA;8,4;"Animation";1
"52947";1993;30;NA;8,4;"Comedy";1
"52948";2005;93;NA;5,7;"Drama";1
"52949";1989;95;NA;6,7;"Drama";1
"52950";1948;77;NA;6,9;"Comedy";1
"52951";1985;86;NA;5,6;"Drama";1
"52952";1948;106;NA;6,1;"Drama";1
"52953";1996;103;NA;4;"Drama";1
"52954";2002;14;NA;6,7;"Animation";1
"52955";1973;25;NA;7,1;"Documentary";1
"52956";1989;80;NA;2,3;"Comedy";1
"52957";1991;28;NA;2,5;"Comedy";1
"52958";1986;81;NA;3,2;"Comedy";1
"52959";1982;99;NA;5,1;"Drama";1
"52960";1962;105;NA;5,7;"Comedy";1
"52961";1933;80;NA;6,4;"Comedy";1
"52962";1933;80;NA;6,4;"Drama";1
"52963";1933;80;NA;6,4;"Romance";1
"52964";1965;116;NA;8,4;"Drama";1
"52965";1988;90;NA;6,2;"Drama";1
"52966";1971;102;NA;6,7;"Drama";1
"52967";1979;107;NA;4,4;"Romance";1
"52968";1981;83;NA;4,9;"Drama";1
"52969";1998;118;NA;7,5;"Drama";1
"52970";1979;117;NA;6,9;"Action";1
"52971";1979;117;NA;6,9;"Drama";1
"52972";1926;8;NA;4,5;"Comedy";1
"52973";1926;20;NA;5,9;"Comedy";1
"52974";2001;115;NA;7,3;"Drama";1
"52975";2001;115;NA;7,3;"Romance";1
"52976";1995;92;NA;6,2;"Action";1
"52977";1995;92;NA;6,2;"Drama";1
"52978";2000;110;NA;4,8;"Drama";1
"52979";2003;98;NA;6,9;"Drama";1
"52980";1997;87;NA;4;"Action";1
"52981";1997;87;NA;4;"Comedy";1
"52982";1946;91;NA;7,5;"Drama";1
"52983";1987;104;NA;5,3;"Action";1
"52984";1987;104;NA;5,3;"Drama";1
"52985";1936;66;NA;6,2;"Drama";1
"52986";1963;82;NA;8,6;"Animation";1
"52987";1965;206;NA;7,4;"Drama";1
"52988";1965;206;NA;7,4;"Romance";1
"52989";2005;153;NA;7,1;"Drama";1
"52990";2004;84;NA;5;"Documentary";1
"52991";1942;86;NA;6;"Drama";1
"52992";1972;110;NA;5,7;"Comedy";1
"52993";1972;110;NA;5,7;"Drama";1
"52994";1995;93;NA;5,8;"Drama";1
"52995";2001;107;NA;7;"Drama";1
"52996";2001;107;NA;7;"Romance";1
"52997";1987;90;NA;1,9;"Drama";1
"52998";1945;70;NA;7,9;"Documentary";1
"52999";1986;95;NA;6,1;"Action";1
"53000";1986;95;NA;6,1;"Drama";1
"53001";1942;64;NA;8,4;"Drama";1
"53002";2003;106;15000;8,7;"Comedy";1
"53003";2001;29;NA;6,8;"Animation";1
"53004";1965;48;NA;8,5;"Drama";1
"53005";1962;83;300000;6,3;"Drama";1
"53006";1965;123;3500000;6,8;"Drama";1
"53007";1962;105;NA;6,3;"Drama";1
"53008";1930;81;NA;4,9;"Drama";1
"53009";1988;99;NA;5,6;"Action";1
"53010";1988;99;NA;5,6;"Drama";1
"53011";2001;96;NA;7,7;"Documentary";1
"53012";1989;92;NA;5,8;"Drama";1
"53013";1993;96;NA;7,5;"Documentary";1
"53014";1989;5;NA;6,5;"Animation";1
"53015";1989;5;NA;6,5;"Documentary";1
"53016";1967;101;NA;6,5;"Action";1
"53017";1999;98;NA;7,3;"Drama";1
"53018";1956;208;6000000;6,6;"Drama";1
"53019";1956;208;6000000;6,6;"Romance";1
"53020";1964;6;NA;6,4;"Animation";1
"53021";1964;6;NA;6,4;"Comedy";1
"53022";1979;100;NA;7,2;"Documentary";1
"53023";1996;119;NA;6,6;"Drama";1
"53024";1994;94;NA;7;"Drama";1
"53025";1989;116;NA;6,5;"Comedy";1
"53026";1989;116;NA;6,5;"Drama";1
"53027";1953;85;2000000;7,2;"Drama";1
"53028";1994;127;NA;6,3;"Drama";1
"53029";1983;114;12000000;6,9;"Drama";1
"53030";2004;121;NA;9;"Comedy";1
"53031";2003;15;NA;8,2;"Action";1
"53032";2003;15;NA;8,2;"Animation";1
"53033";2003;15;NA;8,2;"Comedy";1
"53034";1977;90;NA;5,8;"Action";1
"53035";1996;90;NA;2,4;"Action";1
"53036";1993;179;NA;7,2;"Documentary";1
"53037";1968;100;NA;6;"Drama";1
"53038";1989;90;7000000;5,7;"Action";1
"53039";1989;87;NA;4,3;"Action";1
"53040";1987;76;NA;2,5;"Action";1
"53041";1982;91;NA;3,8;"Action";1
"53042";1930;104;NA;6,6;"Comedy";1
"53043";1930;104;NA;6,6;"Romance";1
"53044";1973;99;3000000;4,4;"Drama";1
"53045";1988;91;NA;4,6;"Drama";1
"53046";1989;82;NA;4,7;"Drama";1
"53047";1985;94;NA;5,2;"Comedy";1
"53048";1985;99;NA;5,6;"Drama";1
"53049";1971;103;NA;6,4;"Comedy";1
"53050";1971;103;NA;6,4;"Drama";1
"53051";2000;90;NA;8;"Action";1
"53052";1967;100;NA;7,7;"Documentary";1
"53053";2002;97;NA;1,7;"Action";1
"53054";2002;97;NA;1,7;"Romance";1
"53055";1987;79;NA;3,3;"Drama";1
"53056";1984;81;NA;4,2;"Action";1
"53057";1996;89;NA;2,4;"Action";1
"53058";1983;87;NA;1,9;"Action";1
"53059";2001;86;NA;6,8;"Drama";1
"53060";1994;101;NA;3,4;"Action";1
"53061";1994;101;NA;3,4;"Drama";1
"53062";1997;101;35000000;3,6;"Action";1
"53063";1979;93;NA;7,2;"Action";1
"53064";1979;93;NA;7,2;"Drama";1
"53065";2003;104;NA;6,5;"Drama";1
"53066";1964;90;NA;5,8;"Action";1
"53067";1960;132;NA;7,8;"Drama";1
"53068";1980;91;NA;5,9;"Comedy";1
"53069";2001;84;NA;6,7;"Documentary";1
"53070";1997;141;NA;7;"Documentary";1
"53071";1986;83;NA;7,5;"Documentary";1
"53072";1979;93;NA;6,4;"Documentary";1
"53073";2002;101;NA;7,2;"Comedy";1
"53074";2001;101;NA;7,1;"Comedy";1
"53075";2001;101;NA;7,1;"Drama";1
"53076";2001;94;NA;6,4;"Action";1
"53077";2001;94;NA;6,4;"Comedy";1
"53078";2001;94;NA;6,4;"Drama";1
"53079";1999;90;NA;2,5;"Comedy";1
"53080";2003;85;NA;2;"Drama";1
"53081";1988;94;NA;7,2;"Drama";1
"53082";1988;94;NA;7,2;"Romance";1
"53083";2001;93;4000000;3,7;"Comedy";1
"53084";2000;107;NA;6,1;"Comedy";1
"53085";2002;89;NA;5,9;"Drama";1
"53086";2002;89;NA;5,9;"Romance";1
"53087";1941;80;NA;6;"Drama";1
"53088";1932;75;NA;4,8;"Drama";1
"53089";1997;115;NA;6,7;"Drama";1
"53090";1997;115;NA;6,7;"Romance";1
"53091";1952;81;NA;6,2;"Drama";1
"53092";2003;26;NA;7,6;"Drama";1
"53093";2000;121;NA;7,3;"Drama";1
"53094";1971;90;NA;5,2;"Comedy";1
"53095";1996;11;NA;7,1;"Animation";1
"53096";2003;113;NA;6,9;"Comedy";1
"53097";2003;113;NA;6,9;"Drama";1
"53098";1987;98;NA;6,6;"Comedy";1
"53099";1987;98;NA;6,6;"Romance";1
"53100";1962;88;NA;7,2;"Comedy";1
"53101";1993;103;NA;6,3;"Comedy";1
"53102";1996;90;NA;4,6;"Romance";1
"53103";1960;90;NA;4,9;"Comedy";1
"53104";1943;114;NA;7,5;"Drama";1
"53105";1950;71;NA;5,8;"Comedy";1
"53106";1995;63;NA;7,2;"Documentary";1
"53107";1987;87;NA;3,6;"Action";1
"53108";1974;93;NA;4,1;"Drama";1
"53109";1994;5;NA;7;"Animation";1
"53110";2001;97;NA;4,5;"Drama";1
"53111";1945;15;NA;7,8;"Documentary";1
"53112";1935;8;NA;7,2;"Animation";1
"53113";1935;8;NA;7,2;"Comedy";1
"53114";1978;103;NA;5;"Animation";1
"53115";2002;106;NA;6;"Action";1
"53116";2002;106;NA;6;"Drama";1
"53117";1998;30;NA;6,6;"Drama";1
"53118";1935;8;NA;5,9;"Documentary";1
"53119";1925;17;NA;5,3;"Comedy";1
"53120";2001;16;NA;6,5;"Comedy";1
"53121";1952;7;NA;8;"Animation";1
"53122";1952;7;NA;8;"Comedy";1
"53123";1962;83;NA;5,7;"Documentary";1
"53124";2005;120;198000;7,6;"Drama";1
"53125";1998;90;23000000;5,5;"Comedy";1
"53126";2001;90;NA;7,5;"Comedy";1
"53127";1992;106;NA;7;"Drama";1
"53128";2001;120;NA;7,2;"Comedy";1
"53129";2001;120;NA;7,2;"Drama";1
"53130";1939;59;NA;5,9;"Drama";1
"53131";1944;68;NA;5,4;"Drama";1
"53132";1950;74;NA;5,7;"Drama";1
"53133";1967;95;NA;6,4;"Comedy";1
"53134";1992;95;NA;6,6;"Drama";1
"53135";1931;81;251289;8,3;"Drama";1
"53136";1940;108;NA;7,3;"Drama";1
"53137";1940;108;NA;7,3;"Romance";1
"53138";1945;73;NA;7,1;"Drama";1
"53139";2003;76;NA;4;"Drama";1
"53140";2004;80;NA;6,6;"Documentary";1
"53141";1970;97;NA;5,9;"Comedy";1
"53142";1970;97;NA;5,9;"Drama";1
"53143";1996;90;NA;6,3;"Drama";1
"53144";1996;90;NA;6,3;"Documentary";1
"53145";1999;95;NA;6,2;"Drama";1
"53146";2004;78;NA;8,7;"Documentary";1
"53147";1978;92;NA;7,4;"Animation";1
"53148";1978;92;NA;7,4;"Drama";1
"53149";1984;87;NA;4,7;"Documentary";1
"53150";1995;176;175000000;5,4;"Action";1
"53151";1995;176;175000000;5,4;"Drama";1
"53152";1973;98;NA;7;"Comedy";1
"53153";1973;98;NA;7;"Documentary";1
"53154";2001;46;NA;6,7;"Animation";1
"53155";1991;85;NA;4,7;"Documentary";1
"53156";1992;104;NA;5,5;"Comedy";1
"53157";1944;91;NA;7,3;"Drama";1
"53158";1932;81;NA;6,1;"Drama";1
"53159";1920;145;700000;7,9;"Drama";1
"53160";1920;145;700000;7,9;"Romance";1
"53161";1935;80;NA;4,9;"Drama";1
"53162";1935;80;NA;4,9;"Romance";1
"53163";1967;66;NA;2,1;"Documentary";1
"53164";1930;71;20000;4,8;"Comedy";1
"53165";1930;71;20000;4,8;"Drama";1
"53166";1937;65;NA;7,7;"Comedy";1
"53167";1970;110;NA;4,3;"Drama";1
"53168";1946;64;NA;5,7;"Drama";1
"53169";1973;118;NA;6,7;"Drama";1
"53170";1973;118;NA;6,7;"Romance";1
"53171";1930;83;NA;5,1;"Drama";1
"53172";1930;83;NA;5,1;"Romance";1
"53173";1927;94;NA;6,7;"Drama";1
"53174";1940;86;NA;6;"Drama";1
"53175";2004;93;NA;7,4;"Drama";1
"53176";1929;94;NA;7,8;"Drama";1
"53177";1945;109;NA;8,1;"Drama";1
"53178";1966;101;NA;4,4;"Comedy";1
"53179";2000;87;NA;7,1;"Comedy";1
"53180";1992;95;NA;6,8;"Comedy";1
"53181";1993;95;NA;5,6;"Comedy";1
"53182";1957;87;NA;5,2;"Drama";1
"53183";1932;8;NA;6;"Animation";1
"53184";1932;8;NA;6;"Comedy";1
"53185";1937;8;NA;7,7;"Animation";1
"53186";1937;8;NA;7,7;"Comedy";1
"53187";1999;96;7700000;5,1;"Drama";1
"53188";1934;7;NA;7,7;"Animation";1
"53189";1934;7;NA;7,7;"Comedy";1
"53190";2000;92;NA;5,2;"Drama";1
"53191";1939;112;NA;7;"Drama";1
"53192";1936;6;NA;5,7;"Animation";1
"53193";1943;98;NA;6,7;"Action";1
"53194";1943;98;NA;6,7;"Drama";1
"53195";2004;101;3000000;6,1;"Drama";1
"53196";1965;6;NA;5,8;"Animation";1
"53197";2004;11;NA;7;"Drama";1
"53198";1962;109;NA;4,9;"Comedy";1
"53199";1934;85;NA;5,9;"Drama";1
"53200";2000;90;NA;5,8;"Comedy";1
"53201";1999;56;NA;6,3;"Documentary";1
"53202";2001;90;NA;3,3;"Documentary";1
"53203";1988;92;NA;5,6;"Comedy";1
"53204";1942;95;NA;5,9;"Comedy";1
"53205";2002;143;75000000;7,1;"Action";1
"53206";2002;143;75000000;7,1;"Drama";1
"53207";1949;106;900000;6,2;"Drama";1
"53208";1949;106;900000;6,2;"Romance";1
"53209";1937;81;NA;6,9;"Drama";1
"53210";1940;80;NA;5,4;"Drama";1
"53211";1940;80;NA;5,4;"Romance";1
"53212";1937;15;NA;6,4;"Documentary";1
"53213";1982;134;NA;6,4;"Drama";1
"53214";1994;90;NA;5,4;"Drama";1
"53215";2002;60;NA;3,5;"Comedy";1
"53216";2002;60;NA;3,5;"Drama";1
"53217";1993;64;NA;4,6;"Animation";1
"53218";1998;86;NA;6,3;"Comedy";1
"53219";1998;86;NA;6,3;"Documentary";1
"53220";1955;106;1685000;7,3;"Comedy";1
"53221";1989;106;20000000;5,4;"Comedy";1
"53222";1934;77;NA;6,8;"Comedy";1
"53223";1952;86;NA;6,3;"Comedy";1
"53224";1952;86;NA;6,3;"Romance";1
"53225";1935;69;NA;4,9;"Drama";1
"53226";1934;71;NA;6,7;"Comedy";1
"53227";1992;91;NA;5,6;"Comedy";1
"53228";1933;7;NA;3,3;"Animation";1
"53229";1933;7;NA;3,3;"Comedy";1
"53230";1935;66;NA;5,8;"Comedy";1
"53231";1937;70;NA;5,6;"Comedy";1
"53232";1943;103;NA;5,9;"Drama";1
"53233";1941;9;NA;6,3;"Animation";1
"53234";1941;9;NA;6,3;"Comedy";1
"53235";1953;72;NA;5,2;"Drama";1
"53236";2001;88;NA;6,1;"Comedy";1
"53237";1948;84;NA;4,9;"Drama";1
"53238";1944;7;NA;6,2;"Animation";1
"53239";1944;7;NA;6,2;"Comedy";1
"53240";2004;81;25000;8,2;"Action";1
"53241";2004;81;25000;8,2;"Comedy";1
"53242";1981;90;NA;4,2;"Action";1
"53243";1981;90;NA;4,2;"Drama";1
"53244";1987;90;NA;7,4;"Documentary";1
"53245";1951;7;NA;6,8;"Animation";1
"53246";1951;7;NA;6,8;"Comedy";1
"53247";1929;86;NA;5,7;"Drama";1
"53248";1956;6;NA;6,9;"Animation";1
"53249";1956;6;NA;6,9;"Comedy";1
"53250";1958;6;NA;6,6;"Animation";1
"53251";1958;6;NA;6,6;"Comedy";1
"53252";2002;92;NA;7,7;"Documentary";1
"53253";1982;78;NA;8,1;"Documentary";1
"53254";1947;87;NA;6,8;"Drama";1
"53255";1993;118;NA;5;"Comedy";1
"53256";2002;57;150000;9,1;"Documentary";1
"53257";1990;82;NA;3;"Comedy";1
"53258";1996;102;NA;4,9;"Comedy";1
"53259";2005;90;15000000;5;"Comedy";1
"53260";2005;90;15000000;5;"Romance";1
"53261";1928;113;1000000;8,5;"Drama";1
"53262";1935;84;NA;6,2;"Drama";1
"53263";1935;84;NA;6,2;"Romance";1
"53264";1969;92;43000;5,2;"Comedy";1
"53265";2001;103;35000000;4,9;"Comedy";1
"53266";2001;103;35000000;4,9;"Romance";1
"53267";1936;81;NA;4,5;"Comedy";1
"53268";1933;84;NA;6,3;"Comedy";1
"53269";1933;84;NA;6,3;"Drama";1
"53270";1998;95;NA;6,8;"Comedy";1
"53271";1998;95;NA;6,8;"Romance";1
"53272";2000;94;NA;2,9;"Comedy";1
"53273";2003;30;22000;8,8;"Comedy";1
"53274";2003;30;22000;8,8;"Drama";1
"53275";2003;84;NA;6,2;"Comedy";1
"53276";1956;31;NA;6,9;"Documentary";1
"53277";1956;31;NA;6,9;"Romance";1
"53278";2002;90;NA;7,7;"Documentary";1
"53279";1972;103;NA;5,9;"Drama";1
"53280";1978;125;NA;6,7;"Comedy";1
"53281";1978;125;NA;6,7;"Drama";1
"53282";1958;81;NA;8,4;"Drama";1
"53283";1984;95;NA;6,9;"Drama";1
"53284";1991;101;NA;5,5;"Action";1
"53285";1991;101;NA;5,5;"Drama";1
"53286";2004;24;40000;8,3;"Drama";1
"53287";1934;69;NA;5,5;"Drama";1
"53288";2000;1;NA;5,9;"Animation";1
"53289";1938;18;NA;7,3;"Comedy";1
"53290";1953;6;NA;5,9;"Animation";1
"53291";1953;6;NA;5,9;"Comedy";1
"53292";2003;15;4750;8,2;"Comedy";1
"53293";1987;115;NA;5,8;"Drama";1
"53294";1967;105;250000;7,2;"Drama";1
"53295";1998;90;NA;5,6;"Comedy";1
"53296";1998;90;NA;5,6;"Drama";1
"53297";1945;130;NA;6,5;"Comedy";1
"53298";1945;130;NA;6,5;"Drama";1
"53299";1945;130;NA;6,5;"Romance";1
"53300";1941;81;NA;6,3;"Comedy";1
"53301";1941;81;NA;6,3;"Romance";1
"53302";1951;83;NA;6;"Comedy";1
"53303";1951;83;NA;6;"Romance";1
"53304";1932;66;NA;6,7;"Comedy";1
"53305";1962;84;NA;6,1;"Drama";1
"53306";1984;88;NA;2,3;"Comedy";1
"53307";1989;97;NA;5,6;"Comedy";1
"53308";1993;97;NA;3,5;"Comedy";1
"53309";1941;65;NA;5,4;"Comedy";1
"53310";1978;95;500000;6,6;"Drama";1
"53311";1990;92;NA;5,1;"Comedy";1
"53312";1962;89;NA;8,4;"Comedy";1
"53313";1971;93;NA;4,1;"Drama";1
"53314";1999;97;NA;5,7;"Drama";1
"53315";2000;22;NA;7,4;"Drama";1
"53316";1984;54;NA;7,4;"Documentary";1
"53317";1995;80;NA;6,4;"Documentary";1
"53318";2002;83;NA;5,8;"Drama";1
"53319";2002;83;NA;5,8;"Romance";1
"53320";1999;98;NA;7,3;"Drama";1
"53321";1958;82;NA;3,5;"Comedy";1
"53322";1995;90;NA;4,8;"Drama";1
"53323";1966;91;NA;5,7;"Drama";1
"53324";1997;90;NA;5,7;"Comedy";1
"53325";1997;90;NA;5,7;"Romance";1
"53326";1989;105;NA;5,3;"Drama";1
"53327";1985;94;NA;6,1;"Comedy";1
"53328";1967;75;NA;2,7;"Drama";1
"53329";1963;103;NA;5,7;"Drama";1
"53330";2003;106;NA;3;"Drama";1
"53331";2002;95;NA;5,4;"Action";1
"53332";2002;95;NA;5,4;"Comedy";1
"53333";2002;95;NA;5,4;"Romance";1
"53334";1929;115;979828;6,8;"Comedy";1
"53335";1989;96;NA;5,2;"Drama";1
"53336";1975;91;NA;4,5;"Drama";1
"53337";1990;95;NA;5,5;"Comedy";1
"53338";1990;95;NA;5,5;"Drama";1
"53339";1972;91;NA;5;"Drama";1
"53340";1995;90;NA;2,9;"Drama";1
"53341";1947;107;NA;6;"Comedy";1
"53342";1986;91;NA;4,5;"Comedy";1
"53343";1986;91;NA;4,5;"Drama";1
"53344";1999;81;NA;5,2;"Action";1
"53345";1999;81;NA;5,2;"Comedy";1
"53346";2002;86;12000000;6,1;"Comedy";1
"53347";2000;89;NA;4,8;"Comedy";1
"53348";2000;89;NA;4,8;"Documentary";1
"53349";1976;106;NA;5,4;"Drama";1
"53350";2004;117;26000000;5,3;"Comedy";1
"53351";1997;103;9000000;6,8;"Drama";1
"53352";1997;97;NA;5,1;"Comedy";1
"53353";1971;88;NA;4,9;"Comedy";1
"53354";1996;8;NA;7,3;"Animation";1
"53355";1995;88;800000;7,4;"Comedy";1
"53356";1995;88;800000;7,4;"Drama";1
"53357";2003;89;NA;6,7;"Drama";1
"53358";2003;8;NA;8,2;"Animation";1
"53359";2003;8;NA;8,2;"Comedy";1
"53360";1975;167;NA;7,7;"Documentary";1
"53361";1994;73;NA;5,8;"Documentary";1
"53362";1972;44;NA;7;"Documentary";1
"53363";1965;7;NA;6,7;"Animation";1
"53364";1965;7;NA;6,7;"Comedy";1
"53365";1951;86;NA;7,8;"Drama";1
"53366";1997;101;3000000;6,2;"Drama";1
"53367";1946;75;NA;6;"Comedy";1
"53368";1946;75;NA;6;"Romance";1
"53369";2001;91;NA;4,9;"Drama";1
"53370";1953;87;NA;3,3;"Drama";1
"53371";1953;87;NA;3,3;"Romance";1
"53372";2003;78;NA;5,9;"Comedy";1
"53373";1955;95;NA;5,8;"Comedy";1
"53374";1955;95;NA;5,8;"Drama";1
"53375";1958;106;NA;4,7;"Comedy";1
"53376";2004;5;NA;7,5;"Animation";1
"53377";2004;5;NA;7,5;"Comedy";1
"53378";2004;5;NA;7,5;"Drama";1
"53379";1959;90;NA;3,5;"Comedy";1
"53380";1959;90;NA;3,5;"Drama";1
"53381";1970;101;NA;3;"Comedy";1
"53382";1970;101;NA;3;"Romance";1
"53383";1964;94;NA;4,5;"Comedy";1
"53384";1998;94;NA;6,7;"Drama";1
"53385";1981;81;NA;4,5;"Comedy";1
"53386";1971;85;NA;1,8;"Comedy";1
"53387";1973;90;NA;3,8;"Comedy";1
"53388";1971;77;NA;2,4;"Action";1
"53389";1990;93;NA;6,2;"Action";1
"53390";1990;93;NA;6,2;"Animation";1
"53391";1990;93;NA;6,2;"Comedy";1
"53392";1980;20;NA;8;"Documentary";1
"53393";1960;107;NA;5,1;"Drama";1
"53394";1938;85;NA;6,9;"Drama";1
"53395";1938;85;NA;6,9;"Romance";1
"53396";1990;92;NA;6,3;"Comedy";1
"53397";1973;105;NA;6,8;"Drama";1
"53398";2004;109;NA;7,6;"Comedy";1
"53399";2004;109;NA;7,6;"Drama";1
"53400";2001;83;NA;6,5;"Drama";1
"53401";2004;73;20000;8,2;"Action";1
"53402";1963;93;NA;4,8;"Drama";1
