"";"year";"length";"budget";"rating";"Action";"Animation";"Comedy";"Drama";"Documentary";"Romance"
"52086";2004;100;NA;7,2;0;0;0;1;0;0
"52087";1999;102;NA;6,3;0;0;0;0;0;0
"52088";1996;101;NA;7,8;0;0;0;0;0;0
"52089";2000;106;NA;7,7;0;0;0;0;0;0
"52090";1998;99;NA;7,3;0;0;0;1;0;0
"52091";1994;140;NA;5,9;0;0;0;0;0;0
"52092";1994;99;NA;6,5;0;0;0;1;0;0
"52093";1933;116;NA;5,2;0;0;0;1;0;0
"52094";2002;25;NA;6,8;0;0;1;1;0;0
"52095";1962;100;NA;5,3;0;0;1;1;0;0
"52096";2003;104;NA;6,6;0;0;0;0;1;0
"52097";1963;100;NA;4,8;0;0;0;1;0;0
"52098";1996;81;NA;4,8;0;0;0;0;0;0
"52099";1999;91;NA;5,8;0;0;0;1;0;0
"52100";1998;98;NA;6,2;0;0;0;0;0;0
"52101";2000;93;NA;5,8;0;0;0;1;0;0
"52102";1944;7;NA;6,9;0;1;1;0;0;0
"52103";2001;92;NA;3,3;1;0;0;0;0;0
"52104";1986;100;NA;6,9;0;0;0;0;0;0
"52105";1981;108;NA;6,5;0;0;0;1;0;0
"52106";2002;85;NA;4,6;0;0;0;1;0;0
"52107";1950;90;NA;5,8;0;0;1;0;0;0
"52108";1994;27;NA;5,3;0;0;1;0;0;0
"52109";2003;85;NA;4,8;0;0;0;0;0;0
"52110";1965;90;1480000;4,4;0;0;1;0;0;0
"52111";1996;90;NA;7,1;0;0;0;0;1;0
"52112";1968;6;NA;6,2;0;1;0;0;0;0
"52113";1963;88;NA;5,5;0;0;1;0;0;1
"52114";1999;10;NA;8,6;0;0;0;0;0;0
"52115";1999;12;NA;3,5;0;0;0;0;0;0
"52116";1929;73;NA;5,7;0;0;0;0;0;0
"52117";1990;91;NA;4,6;0;0;0;1;0;0
"52118";1995;99;NA;4,7;0;0;0;1;0;0
"52119";2003;240;NA;9,5;0;0;0;0;1;0
"52120";2003;176;NA;9,5;0;0;0;0;1;0
"52121";2003;135;NA;9,8;0;0;0;0;1;0
"52122";1977;91;NA;6,5;1;0;0;0;0;0
"52123";1980;113;NA;7,4;1;0;0;1;0;0
"52124";1973;89;NA;6,8;1;0;0;1;0;0
"52125";1995;80;NA;6;0;0;0;0;1;0
"52126";1994;90;NA;5;0;0;0;0;0;0
"52127";1997;102;NA;7,7;0;0;0;0;0;0
"52128";1966;90;NA;6,6;0;0;0;1;0;0
"52129";1985;98;NA;7,2;0;0;0;0;0;0
"52130";1981;112;NA;7,7;0;0;0;1;0;0
"52131";1986;111;NA;6,8;0;0;0;1;0;0
"52132";2003;87;NA;6,9;0;0;0;1;0;0
"52133";2002;90;NA;5,6;0;0;0;0;0;0
"52134";1976;86;NA;7,8;1;0;0;1;0;0
"52135";1995;120;NA;8,1;0;0;0;0;1;0
"52136";1993;91;NA;7,4;0;0;1;0;0;0
"52137";1996;125;NA;7,4;0;0;0;1;0;1
"52138";1962;83;NA;4,4;0;0;0;0;0;0
"52139";2000;108;NA;5,7;0;0;0;1;0;0
"52140";1971;80;NA;4,3;0;0;0;0;0;0
"52141";1984;55;NA;8,8;0;0;0;0;1;0
"52142";1996;140;NA;7,9;0;0;1;1;0;1
"52143";1997;40;NA;5,4;0;0;0;0;0;0
"52144";1973;90;NA;3,7;0;0;1;0;0;0
"52145";1983;93;NA;6;0;0;0;0;0;0
"52146";1978;103;NA;5,5;0;0;0;1;0;0
"52147";1959;105;NA;7,7;0;0;0;1;0;0
"52148";1992;92;NA;4,1;1;0;0;0;0;0
"52149";1999;95;NA;3;1;0;0;0;0;0
"52150";1943;59;NA;6;0;0;0;0;0;0
"52151";1996;90;NA;3,5;0;0;0;0;0;0
"52152";1967;94;NA;4,8;0;0;1;0;0;0
"52153";1932;77;NA;6,4;0;0;0;1;0;1
"52154";1998;82;NA;4,5;0;0;0;0;0;0
"52155";1945;7;NA;7;0;1;1;0;0;0
"52156";1964;91;NA;6,5;0;0;0;1;0;0
"52157";1988;93;NA;4,2;0;0;0;1;0;0
"52158";1944;196;NA;7,2;0;0;0;0;0;0
"52159";1968;99;NA;5,9;0;0;0;1;0;0
"52160";1956;94;NA;6,2;0;0;0;0;0;0
"52161";1938;94;NA;6,5;0;0;0;0;0;0
"52162";1959;95;NA;6,4;0;0;0;0;0;1
"52163";1988;97;NA;4,9;0;0;1;1;0;0
"52164";1992;83;NA;4,1;0;0;0;0;0;0
"52165";2000;100;NA;7,2;0;0;0;1;0;0
"52166";1987;98;NA;2,5;1;0;0;0;0;0
"52167";1998;118;NA;5,3;0;0;0;1;0;0
"52168";2000;77;20000000;6,1;0;1;1;0;0;0
"52169";1955;97;NA;6,5;0;0;0;1;0;0
"52170";1984;115;NA;6,2;0;0;0;0;0;0
"52171";1998;5;NA;5,8;0;1;0;0;0;0
"52172";1990;80;NA;5;0;0;0;0;0;0
"52173";1964;90;NA;6,1;0;0;0;0;0;0
"52174";2002;128;2000000;6,1;1;0;0;1;0;0
"52175";1963;90;NA;5,4;0;0;0;0;0;0
"52176";1916;80;NA;7,5;0;0;0;1;0;0
"52177";1967;105;NA;5,4;0;0;1;1;0;0
"52178";1994;75;NA;5,9;0;0;0;1;1;0
"52179";1977;85;NA;4,7;1;0;0;0;0;0
"52180";1979;77;NA;2,7;0;0;0;0;0;0
"52181";1918;418;NA;7,7;0;0;0;0;0;0
"52182";1957;107;NA;7,5;0;0;0;1;0;0
"52183";1993;77;NA;6,8;0;0;0;0;0;0
"52184";1964;88;NA;5,7;0;0;0;1;0;0
"52185";1990;80;NA;5,7;0;0;0;1;0;0
"52186";1990;81;NA;7,1;0;0;0;1;0;0
"52187";1987;91;NA;6,4;0;0;1;0;0;0
"52188";1987;70;NA;6,1;0;0;0;1;0;0
"52189";1978;80;NA;3,6;0;0;0;0;0;0
"52190";1969;96;NA;5,3;0;0;1;0;0;0
"52191";2003;85;NA;4,6;0;1;0;0;0;0
"52192";2002;101;NA;6;0;0;0;1;0;0
"52193";1990;90;NA;5,6;0;0;0;1;0;0
"52194";2003;109;NA;7,5;0;0;0;1;0;1
"52195";1936;72;NA;7,3;0;0;0;1;0;1
"52196";1944;88;NA;6,5;0;0;0;1;0;0
"52197";1946;132;2841000;6,5;0;0;0;0;0;0
"52198";1946;105;NA;6,6;0;0;0;1;0;0
"52199";1994;90;NA;3,6;0;0;0;1;0;0
"52200";1988;99;NA;4,8;0;0;0;0;1;0
"52201";1933;58;NA;7,5;0;0;1;0;0;0
"52202";1914;82;50000;6,3;0;0;1;0;0;0
"52203";2000;106;NA;7,5;0;0;1;1;0;0
"52204";1979;111;NA;4;0;0;0;1;0;0
"52205";1979;109;NA;6;0;0;0;1;0;1
"52206";2003;5;NA;7,7;0;0;0;0;0;0
"52207";1941;8;NA;7,3;0;1;1;0;0;0
"52208";1939;59;NA;4,9;0;0;0;0;0;0
"52209";1975;98;NA;4,3;0;0;0;0;0;0
"52210";1955;94;NA;4,4;0;0;0;0;0;0
"52211";1959;91;NA;4,9;0;0;0;0;0;0
"52212";1979;112;NA;7,2;0;0;0;1;0;1
"52213";1981;110;5000000;6,9;0;0;1;0;0;0
"52214";1953;72;NA;6,5;0;0;0;0;0;0
"52215";2002;95;825000;4,5;0;0;0;1;0;0
"52216";1992;29;NA;4,8;0;0;0;0;0;0
"52217";1944;88;NA;4,7;0;0;1;0;0;0
"52218";1952;79;NA;7,9;0;0;1;0;0;0
"52219";1987;87;NA;3,6;1;0;0;0;0;0
"52220";1940;55;NA;7,1;0;0;0;0;1;0
"52221";1957;96;NA;6,7;0;0;0;1;0;0
"52222";1957;73;NA;5,8;0;0;0;0;0;0
"52223";1997;23;NA;4;0;0;0;1;0;0
"52224";1960;89;750000;7,3;0;0;0;0;0;0
"52225";2002;96;80000000;5,5;1;0;0;0;0;0
"52226";1988;83;NA;4,8;0;0;0;0;0;0
"52227";2004;19;45000;7;0;0;0;1;0;0
"52228";1941;75;NA;7,6;0;0;0;0;0;0
"52229";1947;88;NA;6,8;0;0;0;1;0;0
"52230";1954;20;NA;6;0;0;0;1;0;0
"52231";1965;9;NA;8,8;0;0;0;0;0;0
"52232";1993;90;NA;3,1;0;0;0;0;0;0
"52233";1999;94;NA;3,1;0;0;0;1;0;0
"52234";2000;87;NA;5,2;0;0;1;0;0;1
"52235";1956;79;NA;5,4;0;0;0;1;0;0
"52236";1997;101;NA;3,7;0;0;0;0;0;0
"52237";1989;86;NA;3,4;1;0;0;0;0;0
"52238";1964;82;250000;5,2;0;0;0;0;0;0
"52239";1996;88;NA;3,6;1;0;0;0;0;0
"52240";1982;83;750000;2,4;0;0;0;0;0;0
"52241";2004;94;NA;5,4;0;0;0;1;0;0
"52242";1957;85;NA;6,5;0;0;0;1;0;0
"52243";1999;96;NA;4,6;0;0;0;0;0;0
"52244";1967;88;NA;5,3;0;0;0;0;0;0
"52245";1971;104;NA;4,9;0;0;1;1;0;0
"52246";1988;118;NA;4,8;0;0;0;1;0;0
"52247";2002;88;800000;5,1;0;0;0;0;0;0
"52248";1946;82;NA;7,7;0;0;1;0;0;0
"52249";1948;105;NA;6,2;0;0;1;1;0;0
"52250";2002;87;NA;6,3;0;0;0;1;0;0
"52251";1982;91;NA;4,7;0;0;0;1;0;0
"52252";1991;93;NA;4;0;0;0;1;0;0
"52253";1943;61;NA;8;0;0;0;0;0;0
"52254";1996;149;40000000;6,9;0;0;0;1;0;0
"52255";1958;132;NA;7,2;0;0;0;1;0;1
"52256";1987;77;NA;7,2;0;0;0;0;0;0
"52257";1973;97;NA;4,5;0;0;0;1;0;0
"52258";1997;91;NA;4,4;0;0;0;1;0;0
"52259";1968;91;NA;5;0;0;0;1;0;0
"52260";2000;26;NA;9,4;0;0;0;1;0;0
"52261";2001;94;NA;6,6;0;0;0;1;0;0
"52262";1946;105;NA;5,7;0;0;1;0;0;1
"52263";1991;96;NA;4,8;0;0;0;1;0;0
"52264";2000;97;4000000;6,2;0;0;1;1;0;0
"52265";1994;98;NA;5,5;1;0;0;0;0;0
"52266";2003;82;NA;4,8;1;0;0;0;0;0
"52267";2004;10;NA;9,3;0;0;0;0;0;0
"52268";1996;90;NA;4,9;0;0;0;1;0;0
"52269";2000;95;NA;5,6;0;0;0;0;0;0
"52270";1997;89;NA;3,8;0;0;0;1;0;0
"52271";2003;116;80000000;5,2;0;0;0;0;0;0
"52272";1996;90;NA;2,8;0;0;0;0;0;0
"52273";1995;100;NA;4,3;0;0;0;0;0;0
"52274";2002;92;NA;4,4;0;0;0;0;0;0
"52275";1982;94;NA;5,1;1;0;0;0;0;0
"52276";1980;111;NA;5;0;0;0;1;0;0
"52277";1935;68;NA;5,7;0;0;0;1;0;0
"52278";1936;62;NA;6,1;0;0;1;1;0;0
"52279";1984;90;NA;8,6;0;0;0;0;1;0
"52280";2000;6;NA;6,1;0;0;0;0;0;0
"52281";1956;76;NA;5,1;0;0;0;0;0;0
"52282";1984;110;NA;5,4;0;0;0;1;0;1
"52283";1957;7;NA;6,3;0;1;1;0;0;0
"52284";1940;6;NA;6,3;0;1;1;0;0;0
"52285";2001;8;NA;6,6;0;0;0;0;0;0
"52286";2002;10;NA;8,1;0;0;0;0;0;0
"52287";1996;80;NA;5,5;0;0;0;0;1;0
"52288";1997;56;NA;6,3;0;0;0;0;1;0
"52289";1996;135;45000000;6,2;0;0;1;1;0;1
"52290";1983;89;NA;4,5;0;0;0;1;0;0
"52291";1987;110;11000000;6,4;0;0;1;1;0;0
"52292";1940;94;NA;6,7;0;0;0;1;0;0
"52293";1957;93;NA;7,2;0;0;0;0;0;0
"52294";1988;5;NA;7,2;0;1;1;0;0;0
"52295";1977;88;NA;2;1;0;0;1;0;0
"52296";1999;109;NA;5,1;0;0;0;1;0;0
"52297";1995;93;NA;3,2;0;0;1;0;0;1
"52298";1964;137;NA;5,9;0;0;0;1;0;0
"52299";1959;82;250000;6,5;0;0;0;0;0;0
"52300";1964;97;NA;7,7;0;0;0;1;0;1
"52301";1985;28;NA;9,3;0;0;0;0;0;0
"52302";1994;31;NA;5,4;0;0;0;0;1;0
"52303";1986;25;NA;8;0;0;0;0;0;0
"52304";1991;94;NA;6,2;0;0;1;1;0;0
"52305";1997;88;NA;4,4;0;0;1;1;0;0
"52306";1998;75;NA;2;0;0;0;0;1;0
"52307";2000;121;NA;7;0;0;0;1;0;0
"52308";1972;81;NA;5,7;0;1;0;0;0;0
"52309";1969;77;NA;6,1;0;1;0;0;0;0
"52310";1964;102;NA;4,9;0;0;0;0;0;0
"52311";2003;75;NA;7,4;0;0;0;0;1;0
"52312";1977;85;NA;3,8;0;0;0;1;0;0
"52313";1997;76;NA;3,8;0;0;0;0;0;0
"52314";2003;22;NA;8,7;0;0;0;1;0;0
"52315";1948;54;NA;5,2;0;0;0;0;0;0
"52316";2004;150;NA;5,6;0;0;1;1;0;0
"52317";1932;19;NA;6,2;0;0;1;0;0;0
"52318";1957;98;NA;5,4;0;0;0;1;0;0
"52319";1931;71;NA;5,4;0;0;1;0;0;0
"52320";1992;90;NA;5,4;0;0;0;1;0;0
"52321";1973;89;NA;5,9;1;0;0;1;0;0
"52322";1999;31;NA;5,5;0;0;0;0;0;0
"52323";2003;90;NA;4,9;0;0;1;1;0;1
"52324";1999;128;NA;5,2;0;0;0;1;0;0
"52325";1992;168;NA;9;0;0;0;0;0;0
"52326";1994;92;NA;4,9;0;0;0;0;0;0
"52327";1993;91;NA;6;0;0;0;1;0;0
"52328";1928;120;NA;5,7;0;0;1;0;0;0
"52329";1960;87;NA;7,2;0;0;1;0;0;0
"52330";1907;7;NA;5,2;0;0;1;0;0;0
"52331";1965;6;NA;3,6;0;1;1;0;0;0
"52332";1992;90;NA;5,7;0;0;0;0;0;0
"52333";2003;116;NA;8;0;0;0;1;0;0
"52334";1960;92;NA;7,4;0;0;0;1;0;1
"52335";1994;30;NA;8,2;0;0;0;0;0;0
"52336";1963;96;NA;9,6;0;0;0;0;0;0
"52337";1998;17;10000;9;0;0;0;0;0;0
"52338";1942;84;NA;6,3;0;0;1;1;0;0
"52339";2002;82;NA;8,2;0;0;0;0;1;0
"52340";1991;86;NA;9;0;0;0;0;0;0
"52341";1962;91;NA;7,9;0;0;1;0;0;0
"52342";1987;113;NA;5,5;0;0;0;1;0;0
"52343";1953;104;NA;6,9;0;0;0;0;0;0
"52344";1935;19;NA;8,2;0;0;1;0;0;0
"52345";2000;94;75000000;6,4;1;1;0;0;0;0
"52346";1943;85;NA;6,5;0;0;0;1;0;0
"52347";1953;98;NA;6,8;1;0;0;1;0;0
"52348";1997;194;200000000;6,9;0;0;0;1;0;1
"52349";1998;100;NA;6,5;0;0;0;1;0;0
"52350";1964;92;NA;9,9;0;0;1;0;0;0
"52351";1997;105;NA;5,2;0;0;0;0;1;0
"52352";2001;90;NA;2,7;0;1;0;0;0;0
"52353";1995;40;NA;6;0;0;0;0;1;0
"52354";1973;159;NA;6,2;0;0;0;0;0;0
"52355";1953;84;NA;7,2;0;0;1;0;0;0
"52356";1967;84;NA;8,6;0;0;0;0;1;0
"52357";2002;115;NA;4,6;0;0;0;1;0;0
"52358";1979;88;NA;4,7;0;0;0;1;0;0
"52359";2000;6;NA;7,9;0;0;1;0;0;0
"52360";2004;120;NA;8;1;0;0;0;0;1
"52361";1992;118;NA;7,1;0;0;1;0;0;0
"52362";2001;71;NA;8,1;0;0;0;0;0;0
"52363";1997;11;NA;6,6;0;0;1;0;0;0
"52364";1999;162;NA;7,2;0;0;0;1;0;0
"52365";1999;147;NA;5;0;0;0;1;0;0
"52366";2000;167;16000;3,3;0;0;0;1;0;0
"52367";1957;109;NA;6,9;0;0;0;1;0;1
"52368";1988;150;NA;7,1;0;0;0;1;0;0
"52369";1966;95;NA;6,1;0;0;0;0;0;0
"52370";1962;105;NA;7,4;0;0;1;0;0;0
"52371";1989;6;NA;8,2;0;1;0;0;0;0
"52372";1980;90;NA;4,2;0;0;0;0;0;0
"52373";1990;10;NA;6,9;0;1;1;0;0;0
"52374";1964;18;NA;9,5;0;0;0;0;1;0
"52375";2000;5;NA;6;0;0;0;0;0;0
"52376";1942;99;NA;8,3;0;0;1;1;0;0
"52377";1983;107;NA;6,2;0;0;1;1;0;0
"52378";1993;99;NA;2,9;1;0;0;0;0;0
"52379";1935;70;NA;6,3;0;0;1;0;0;0
"52380";1963;7;NA;6,9;0;1;1;0;0;0
"52381";1999;2;NA;6,5;0;1;0;0;0;0
"52382";1971;94;NA;5,3;0;0;1;0;0;0
"52383";1955;106;2500000;7,4;0;0;0;0;0;1
"52384";1957;6;NA;5,3;0;1;1;0;0;0
"52385";1989;94;NA;5;0;0;0;0;0;1
"52386";1994;101;NA;5,9;0;0;0;1;0;1
"52387";1995;110;20000000;6,7;0;0;1;1;0;0
"52388";1990;87;NA;4,9;1;0;0;1;0;0
"52389";1994;86;NA;4,7;0;0;0;1;0;0
"52390";1954;79;NA;5,1;0;0;1;0;0;0
"52391";1943;7;NA;7,1;0;1;1;0;0;0
"52392";1946;122;NA;7,7;0;0;0;1;0;0
"52393";2001;110;NA;7,1;1;0;0;1;0;0
"52394";1972;90;NA;5,9;0;0;1;1;0;0
"52395";1976;27;NA;6,9;0;0;0;0;1;0
"52396";1996;93;NA;5,6;0;0;0;1;0;1
"52397";1956;7;NA;7,2;0;1;1;0;0;0
"52398";1944;100;NA;7,9;0;0;0;0;0;1
"52399";1996;99;NA;5,2;0;0;0;1;0;0
"52400";2000;13;NA;6,6;0;0;0;0;0;0
"52401";1955;106;NA;7,3;1;0;0;1;0;0
"52402";1998;98;NA;6,3;0;0;1;0;0;1
"52403";1958;6;NA;7;0;1;1;0;0;0
"52404";1972;104;NA;4,5;0;0;0;1;0;0
"52405";1994;11;NA;6,6;0;0;0;0;0;0
"52406";2003;102;14300000;6,1;0;0;0;1;0;0
"52407";1962;129;2000000;8,5;0;0;0;1;0;0
"52408";1988;117;NA;5,7;0;0;0;1;0;0
"52409";2003;88;NA;7,8;0;0;0;0;1;0
"52410";1985;116;NA;6,9;1;0;0;1;0;0
"52411";1987;88;NA;4,4;0;0;0;1;0;0
"52412";1955;78;NA;6,2;0;0;1;0;0;1
"52413";1963;16;NA;6,5;0;0;0;0;0;0
"52414";1950;91;NA;6;1;0;0;1;0;0
"52415";1992;92;NA;4,7;1;0;0;0;0;0
"52416";2001;91;NA;7;0;0;1;0;0;0
"52417";1992;88;NA;9,6;0;0;0;0;1;0
"52418";1977;90;NA;8,1;0;0;1;0;1;0
"52419";1967;105;640000;7,4;0;0;0;1;0;0
"52420";1990;101;NA;6,2;0;0;0;1;0;0
"52421";1993;81;NA;4,1;0;0;0;0;0;0
"52422";1999;14;NA;5,1;0;0;0;0;0;0
"52423";1970;11;NA;7,5;0;1;0;0;0;0
"52424";1936;9;NA;6,4;0;1;0;0;0;0
"52425";1964;92;NA;6;1;0;1;1;0;0
"52426";1999;108;NA;6,1;0;0;0;1;0;0
"52427";1995;109;NA;5,5;0;0;1;0;0;0
"52428";1980;90;NA;5,2;0;0;0;0;1;0
"52429";2000;100;NA;5,9;1;0;0;1;0;0
"52430";2001;22;NA;6,4;0;0;0;1;0;0
"52431";1994;105;NA;5,5;0;0;1;0;0;0
"52432";2000;94;NA;3,8;0;0;1;1;0;0
"52433";1977;96;NA;7,5;0;0;0;0;0;0
"52434";1993;90;NA;5;1;0;0;0;0;0
"52435";1976;95;NA;5,2;0;0;0;0;0;0
"52436";1948;109;NA;7;0;0;0;1;0;0
"52437";1933;70;NA;6,5;0;0;0;0;0;0
"52438";1989;35;NA;5,5;0;0;0;0;1;0
"52439";1995;98;NA;2,6;1;0;0;0;0;0
"52440";1948;43;NA;6,8;0;0;0;1;0;0
"52441";1966;82;NA;5,2;0;0;0;1;0;0
"52442";1942;86;NA;5,6;1;0;0;1;0;0
"52443";1948;100;NA;6,1;0;0;0;1;0;0
"52444";1996;90;NA;2,5;1;0;0;0;0;0
"52445";1950;97;NA;5,8;0;0;0;0;0;0
"52446";1937;109;1072000;6,9;0;0;1;1;0;0
"52447";1941;84;NA;6,6;0;0;1;1;0;0
"52448";1954;77;NA;4,2;0;0;0;0;0;0
"52449";1967;107;NA;5,9;0;0;0;1;0;0
"52450";1992;90;NA;7;0;0;0;0;0;0
"52451";1986;96;NA;6,6;1;0;0;0;0;0
"52452";1936;7;NA;7,3;0;1;1;0;0;0
"52453";1960;96;NA;6,9;0;0;0;1;0;0
"52454";1962;101;NA;8,2;0;0;0;0;0;0
"52455";1993;88;NA;4,9;0;0;1;0;0;0
"52456";1959;14;NA;7,2;0;0;0;0;0;0
"52457";1997;105;NA;3,4;1;0;0;0;0;0
"52458";1972;84;NA;8;0;0;1;0;0;0
"52459";1972;104;NA;6,4;0;0;1;1;0;0
"52460";1987;132;NA;3,4;0;0;0;1;0;0
"52461";1973;113;NA;4,9;0;0;0;1;0;0
"52462";1968;91;NA;6,1;0;0;0;0;0;0
"52463";1941;105;NA;8,4;0;0;0;0;0;0
"52464";1967;86;NA;8,1;0;0;0;1;0;1
"52465";1998;82;NA;3,3;0;0;0;0;0;0
"52466";2002;96;NA;6,8;0;0;1;1;0;1
"52467";2004;16;1000;9,4;0;0;0;1;0;0
"52468";1933;113;NA;6,1;0;0;0;1;0;1
"52469";2002;25;NA;8;0;0;1;1;0;1
"52470";2000;13;NA;5,2;0;0;0;0;0;0
"52471";1971;93;NA;4;0;0;0;1;0;0
"52472";2003;18;NA;6;0;0;1;0;0;0
"52473";1963;82;NA;3,7;0;0;0;0;0;0
"52474";1989;80;NA;5,8;0;0;0;1;0;0
"52475";1964;90;NA;2,4;0;0;0;0;0;0
"52476";1998;11;NA;7,6;0;0;0;0;0;0
"52477";1994;99;NA;6,7;0;0;1;0;0;0
"52478";1976;120;NA;7,6;0;0;0;1;0;0
"52479";1991;88;NA;6,5;0;0;0;0;0;0
"52480";1999;101;NA;7,9;0;0;1;1;0;0
"52481";1981;87;NA;3,3;0;0;1;0;0;0
"52482";2001;28;NA;2;0;0;0;0;0;0
"52483";1994;102;NA;6,9;0;0;1;0;0;1
"52484";1993;88;NA;6,8;0;0;1;0;0;0
"52485";1998;98;NA;4,9;0;0;0;0;0;0
"52486";1976;80;NA;7,6;0;0;0;0;0;0
"52487";1967;99;NA;6;0;0;1;0;0;0
"52488";1956;52;NA;5,1;0;0;0;0;0;0
"52489";1971;72;NA;3;0;0;0;1;0;0
"52490";1998;84;NA;5,2;0;0;0;0;0;0
"52491";1944;93;NA;6,5;0;0;1;0;0;0
"52492";1991;87;NA;6,5;0;0;0;1;0;0
"52493";1974;94;NA;2,3;0;0;0;0;0;0
"52494";1972;84;NA;4,7;0;0;0;1;0;0
"52495";1958;92;NA;8,1;0;0;0;0;0;0
"52496";2001;13;NA;7,4;0;0;0;0;0;0
"52497";1996;75;NA;7,4;0;0;0;1;0;0
"52498";1959;76;NA;7,4;0;0;0;0;0;0
"52499";1994;103;NA;8,6;1;0;0;0;0;0
"52500";2003;14;NA;5,5;0;0;1;0;0;0
"52501";1983;104;NA;7,4;0;0;0;0;0;1
"52502";1984;105;NA;6,9;0;0;0;1;0;0
"52503";1943;7;NA;5,2;0;1;1;0;0;0
"52504";1996;110;NA;7;0;0;0;0;0;0
"52505";1969;90;NA;5;0;0;0;1;0;0
"52506";1976;80;NA;4,2;0;0;0;0;0;0
"52507";1968;85;NA;2,9;0;0;0;0;0;0
"52508";2003;70;NA;5,6;1;0;0;0;0;0
"52509";2001;6;25000;7,5;0;0;1;0;0;0
"52510";1994;94;NA;5,5;0;0;1;0;0;0
"52511";1998;97;NA;6,8;0;0;1;0;0;0
"52512";1951;84;NA;6,3;0;0;0;1;0;0
"52513";1995;87;NA;7;0;0;0;1;0;0
"52514";2000;57;NA;6,6;0;0;0;0;1;0
"52515";2003;93;NA;7,6;0;1;1;1;0;0
"52516";1949;88;NA;5,8;0;0;0;1;0;0
"52517";1996;85;NA;5,3;0;0;0;0;0;0
"52518";2002;80;NA;5,3;0;0;0;0;1;0
"52519";1946;69;NA;6;0;0;0;0;0;0
"52520";1996;92;NA;7,8;0;0;0;1;0;0
"52521";2001;77;NA;7,1;0;0;0;0;0;0
"52522";1997;121;NA;6,9;0;0;0;1;0;0
"52523";1957;140;NA;7,4;0;0;0;1;0;0
"52524";2000;88;NA;7,3;0;0;0;0;0;0
"52525";1953;136;NA;8;0;0;0;1;0;0
"52526";1933;47;NA;7;0;0;0;1;0;0
"52527";1935;80;NA;8;0;0;0;0;0;0
"52528";1965;93;NA;8,1;0;0;0;0;1;0
"52529";1983;277;NA;6,7;0;0;0;1;0;0
"52530";1970;94;NA;6,2;0;0;0;1;0;0
"52531";1997;85;NA;2,8;0;0;0;0;0;0
"52532";1985;92;NA;7,3;0;0;0;0;1;0
"52533";2002;127;NA;7,2;0;0;0;1;0;0
"52534";1921;99;NA;7,4;0;0;0;1;0;0
"52535";1990;97;NA;5;0;0;0;1;0;0
"52536";2003;10;NA;6,2;0;1;0;0;0;0
"52537";1920;73;NA;6,9;0;0;0;0;0;0
"52538";1922;53;NA;7,1;0;0;0;1;0;1
"52539";1994;108;NA;4,6;1;0;0;1;0;0
"52540";1957;95;NA;5,2;0;0;1;0;0;0
"52541";2000;80;NA;7,3;0;0;1;0;0;1
"52542";1957;81;NA;8,8;0;0;1;0;0;0
"52543";1971;93;NA;1,9;0;0;1;0;0;0
"52544";1961;72;NA;5,2;0;0;1;1;0;0
"52545";2002;75;NA;7,6;0;0;0;0;1;0
"52546";2002;110;NA;7,1;0;0;0;0;0;0
"52547";1994;115;NA;6,5;0;0;0;1;0;0
"52548";1932;82;NA;6,3;0;0;0;1;0;0
"52549";1940;86;NA;6,4;0;0;0;1;0;0
"52550";1951;93;NA;6,9;0;0;0;1;0;0
"52551";2001;17;NA;4,8;0;0;0;0;0;0
"52552";1941;87;NA;6,6;0;0;1;0;0;1
"52553";2003;90;NA;8,4;0;0;0;0;1;0
"52554";2003;10;NA;6,6;0;0;1;0;0;0
"52555";1980;98;3000000;6,4;0;0;0;0;0;0
"52556";1963;128;1000000;7,2;0;0;1;0;0;1
"52557";1999;90;NA;6,5;0;0;0;0;0;0
"52558";1917;44;NA;6;0;0;1;1;0;0
"52559";1930;86;NA;6,5;0;0;0;0;0;0
"52560";1999;3;NA;6,3;0;0;0;0;0;0
"52561";1940;8;NA;5,8;0;1;0;1;0;0
"52562";1953;7;NA;6,7;0;1;1;0;0;0
"52563";1944;7;NA;6,9;0;1;1;0;0;0
"52564";1940;7;NA;7,3;0;1;1;0;0;0
"52565";2004;106;NA;6,7;0;0;0;1;0;0
"52566";1995;97;NA;5,3;0;0;0;0;0;0
"52567";1962;7;NA;4,8;0;1;1;0;0;0
"52568";1950;7;NA;7,4;0;1;1;0;0;0
"52569";1992;84;NA;3,9;0;1;1;0;0;0
"52570";1995;87;NA;5,7;0;0;1;0;0;0
"52571";1990;97;NA;6,5;0;0;0;0;0;0
"52572";1999;92;NA;6,8;0;0;0;0;0;0
"52573";1957;6;NA;5,9;0;1;1;0;0;0
"52574";2004;91;NA;9,1;0;0;0;1;0;0
"52575";1905;8;NA;3,1;0;0;1;0;0;0
"52576";1969;86;NA;6,1;0;0;0;0;0;0
"52577";1965;7;NA;4,4;0;1;1;0;0;0
"52578";2000;110;NA;5,1;0;0;0;1;0;0
"52579";1951;82;NA;6,2;0;0;0;0;0;0
"52580";1957;60;NA;4,6;0;0;0;0;0;0
"52581";1965;81;NA;6,3;0;0;0;0;0;0
"52582";1986;84;NA;3,1;0;0;0;0;0;0
"52583";2002;15;NA;7,7;0;0;0;0;0;0
"52584";1992;120;NA;7,4;0;0;0;0;1;0
"52585";1985;91;NA;3,2;0;0;1;0;0;0
"52586";1993;130;NA;7,4;1;0;0;1;0;0
